Date,Adj Close,Close,High,Low,Open,Volume,company_name
2019-12-23T00:00:00.000000000+0000,68.90900421142578,71.0,71.0625,70.09249877929688,70.13249969482422,98572000,AAPL
2019-12-24T00:00:00.000000000+0000,68.9745101928711,71.06749725341797,71.22250366210938,70.7300033569336,71.17250061035156,48478800,AAPL
2019-12-26T00:00:00.000000000+0000,70.34296417236328,72.47750091552734,72.49500274658203,71.17500305175781,71.20500183105469,93121200,AAPL
2019-12-27T00:00:00.000000000+0000,70.3162841796875,72.44999694824219,73.49250030517578,72.02999877929688,72.77999877929688,146266000,AAPL
2019-12-30T00:00:00.000000000+0000,70.73362731933594,72.87999725341797,73.17250061035156,71.30500030517578,72.36499786376953,144114400,AAPL
2019-12-31T00:00:00.000000000+0000,71.25042724609375,73.4124984741211,73.41999816894531,72.37999725341797,72.48249816894531,100805600,AAPL
2020-01-02T00:00:00.000000000+0000,72.87610626220703,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400,AAPL
2020-01-03T00:00:00.000000000+0000,72.1676025390625,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800,AAPL
2020-01-06T00:00:00.000000000+0000,72.74264526367188,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200,AAPL
2020-01-07T00:00:00.000000000+0000,72.40052795410156,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000,AAPL
2020-01-08T00:00:00.000000000+0000,73.56520080566406,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200,AAPL
2020-01-09T00:00:00.000000000+0000,75.12776184082031,77.40750122070312,77.60749816894531,76.55000305175781,76.80999755859375,170108400,AAPL
2020-01-10T00:00:00.000000000+0000,75.29762268066406,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800,AAPL
2020-01-13T00:00:00.000000000+0000,76.90629577636719,79.23999786376953,79.26750183105469,77.7874984741211,77.91000366210938,121532000,AAPL
2020-01-14T00:00:00.000000000+0000,75.86783599853516,78.16999816894531,79.39250183105469,78.0425033569336,79.17500305175781,161954400,AAPL
2020-01-15T00:00:00.000000000+0000,75.54269409179688,77.83499908447266,78.875,77.38749694824219,77.9625015258789,121923600,AAPL
2020-01-16T00:00:00.000000000+0000,76.48896789550781,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200,AAPL
2020-01-17T00:00:00.000000000+0000,77.33578491210938,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400,AAPL
2020-01-21T00:00:00.000000000+0000,76.81168365478516,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200,AAPL
2020-01-22T00:00:00.000000000+0000,77.08586120605469,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400,AAPL
2020-01-23T00:00:00.000000000+0000,77.45709991455078,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000,AAPL
2020-01-24T00:00:00.000000000+0000,77.2338638305664,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600,AAPL
2020-01-27T00:00:00.000000000+0000,74.96278381347656,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000,AAPL
2020-01-28T00:00:00.000000000+0000,77.08344268798828,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000,AAPL
2020-01-29T00:00:00.000000000+0000,78.69698333740234,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200,AAPL
2020-01-30T00:00:00.000000000+0000,78.58293151855469,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200,AAPL
2020-01-31T00:00:00.000000000+0000,75.09867095947266,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400,AAPL
2020-02-03T00:00:00.000000000+0000,74.8924331665039,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400,AAPL
2020-02-04T00:00:00.000000000+0000,77.36490631103516,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400,AAPL
2020-02-05T00:00:00.000000000+0000,77.99575805664062,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800,AAPL
2020-02-06T00:00:00.000000000+0000,78.90806579589844,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600,AAPL
2020-02-07T00:00:00.000000000+0000,77.83551025390625,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000,AAPL
2020-02-10T00:00:00.000000000+0000,78.20516204833984,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800,AAPL
2020-02-11T00:00:00.000000000+0000,77.73334503173828,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200,AAPL
2020-02-12T00:00:00.000000000+0000,79.579345703125,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400,AAPL
2020-02-13T00:00:00.000000000+0000,79.01264953613281,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600,AAPL
2020-02-14T00:00:00.000000000+0000,79.03211975097656,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600,AAPL
2020-02-18T00:00:00.000000000+0000,77.58499145507812,79.75,79.9375,78.65249633789062,78.83999633789062,152531200,AAPL
2020-02-19T00:00:00.000000000+0000,78.7086181640625,80.90499877929688,81.14250183105469,80.0,80.0,93984000,AAPL
2020-02-20T00:00:00.000000000+0000,77.90116119384766,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000,AAPL
2020-02-21T00:00:00.000000000+0000,76.13785552978516,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000,AAPL
2020-02-24T00:00:00.000000000+0000,72.52128601074219,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200,AAPL
2020-02-25T00:00:00.000000000+0000,70.0648422241211,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600,AAPL
2020-02-26T00:00:00.000000000+0000,71.17631530761719,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800,AAPL
2020-02-27T00:00:00.000000000+0000,66.5236587524414,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600,AAPL
2020-02-28T00:00:00.000000000+0000,66.4847412109375,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000,AAPL
2020-03-02T00:00:00.000000000+0000,72.67452239990234,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200,AAPL
2020-03-03T00:00:00.000000000+0000,70.36643981933594,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600,AAPL
2020-03-04T00:00:00.000000000+0000,73.6303482055664,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400,AAPL
2020-03-05T00:00:00.000000000+0000,71.24200439453125,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800,AAPL
2020-03-06T00:00:00.000000000+0000,70.29590606689453,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800,AAPL
2020-03-09T00:00:00.000000000+0000,64.73604583740234,66.5425033569336,69.52249908447266,65.75,65.9375,286744800,AAPL
2020-03-10T00:00:00.000000000+0000,69.39842987060547,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000,AAPL
2020-03-11T00:00:00.000000000+0000,66.9881820678711,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800,AAPL
2020-03-12T00:00:00.000000000+0000,60.37279510498047,62.057498931884766,67.5,62.0,63.98500061035156,418474000,AAPL
2020-03-13T00:00:00.000000000+0000,67.60594940185547,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000,AAPL
2020-03-16T00:00:00.000000000+0000,58.908653259277344,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600,AAPL
2020-03-17T00:00:00.000000000+0000,61.498870849609375,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000,AAPL
2020-03-18T00:00:00.000000000+0000,59.993385314941406,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600,AAPL
2020-03-19T00:00:00.000000000+0000,59.533714294433594,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200,AAPL
2020-03-20T00:00:00.000000000+0000,55.75417709350586,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200,AAPL
2020-03-23T00:00:00.000000000+0000,54.569725036621094,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800,AAPL
2020-03-24T00:00:00.000000000+0000,60.04446029663086,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200,AAPL
2020-03-25T00:00:00.000000000+0000,59.713687896728516,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000,AAPL
2020-03-26T00:00:00.000000000+0000,62.85601043701172,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200,AAPL
2020-03-27T00:00:00.000000000+0000,60.253623962402344,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800,AAPL
2020-03-30T00:00:00.000000000+0000,61.973140716552734,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400,AAPL
2020-03-31T00:00:00.000000000+0000,61.84666442871094,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000,AAPL
2020-04-01T00:00:00.000000000+0000,58.59248352050781,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400,AAPL
2020-04-02T00:00:00.000000000+0000,59.57018280029297,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000,AAPL
2020-04-03T00:00:00.000000000+0000,58.71408462524414,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000,AAPL
2020-04-06T00:00:00.000000000+0000,63.836143493652344,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400,AAPL
2020-04-07T00:00:00.000000000+0000,63.09677505493164,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200,AAPL
2020-04-08T00:00:00.000000000+0000,64.71172332763672,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200,AAPL
2020-04-09T00:00:00.000000000+0000,65.1786880493164,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800,AAPL
2020-04-13T00:00:00.000000000+0000,66.45799255371094,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800,AAPL
2020-04-14T00:00:00.000000000+0000,69.8143310546875,71.76249694824219,72.0625,69.51249694824219,70.0,194994800,AAPL
2020-04-15T00:00:00.000000000+0000,69.17710876464844,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400,AAPL
2020-04-16T00:00:00.000000000+0000,69.7267837524414,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200,AAPL
2020-04-17T00:00:00.000000000+0000,68.78067779541016,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000,AAPL
2020-04-20T00:00:00.000000000+0000,67.3530044555664,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200,AAPL
2020-04-21T00:00:00.000000000+0000,65.27110290527344,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600,AAPL
2020-04-22T00:00:00.000000000+0000,67.15115356445312,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400,AAPL
2020-04-23T00:00:00.000000000+0000,66.89092254638672,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400,AAPL
2020-04-24T00:00:00.000000000+0000,68.82201385498047,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200,AAPL
2020-04-27T00:00:00.000000000+0000,68.87066650390625,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600,AAPL
2020-04-28T00:00:00.000000000+0000,67.75431823730469,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800,AAPL
2020-04-29T00:00:00.000000000+0000,69.9797134399414,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800,AAPL
2020-04-30T00:00:00.000000000+0000,71.45600891113281,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000,AAPL
2020-05-01T00:00:00.000000000+0000,70.30561065673828,72.26750183105469,74.75,71.4625015258789,71.5625,240616800,AAPL
2020-05-04T00:00:00.000000000+0000,71.30036163330078,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000,AAPL
2020-05-05T00:00:00.000000000+0000,72.3705062866211,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200,AAPL
2020-05-06T00:00:00.000000000+0000,73.1171646118164,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600,AAPL
2020-05-07T00:00:00.000000000+0000,73.8735580444336,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200,AAPL
2020-05-08T00:00:00.000000000+0000,75.63187408447266,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400,AAPL
2020-05-11T00:00:00.000000000+0000,76.82195281982422,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400,AAPL
2020-05-12T00:00:00.000000000+0000,75.94403076171875,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200,AAPL
2020-05-13T00:00:00.000000000+0000,75.02706146240234,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400,AAPL
2020-05-14T00:00:00.000000000+0000,75.48800659179688,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200,AAPL
2020-05-15T00:00:00.000000000+0000,75.04170989990234,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400,AAPL
2020-05-18T00:00:00.000000000+0000,76.80976867675781,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400,AAPL
2020-05-19T00:00:00.000000000+0000,76.36591339111328,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600,AAPL
2020-05-20T00:00:00.000000000+0000,77.8510971069336,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800,AAPL
2020-05-21T00:00:00.000000000+0000,77.27069091796875,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800,AAPL
2020-05-22T00:00:00.000000000+0000,77.7681884765625,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200,AAPL
2020-05-26T00:00:00.000000000+0000,77.2414321899414,79.18250274658203,81.05999755859375,79.125,80.875,125522000,AAPL
2020-05-27T00:00:00.000000000+0000,77.57795715332031,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200,AAPL
2020-05-28T00:00:00.000000000+0000,77.61210632324219,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800,AAPL
2020-05-29T00:00:00.000000000+0000,77.53650665283203,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400,AAPL
2020-06-01T00:00:00.000000000+0000,78.49003601074219,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200,AAPL
2020-06-02T00:00:00.000000000+0000,78.85340118408203,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800,AAPL
2020-06-03T00:00:00.000000000+0000,79.28749084472656,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200,AAPL
2020-06-04T00:00:00.000000000+0000,78.60466766357422,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400,AAPL
2020-06-05T00:00:00.000000000+0000,80.8434066772461,82.875,82.9375,80.80750274658203,80.8375015258789,137250400,AAPL
2020-06-08T00:00:00.000000000+0000,81.3213882446289,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400,AAPL
2020-06-09T00:00:00.000000000+0000,83.88936614990234,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400,AAPL
2020-06-10T00:00:00.000000000+0000,86.04761505126953,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600,AAPL
2020-06-11T00:00:00.000000000+0000,81.91644287109375,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400,AAPL
2020-06-12T00:00:00.000000000+0000,82.62366485595703,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000,AAPL
2020-06-15T00:00:00.000000000+0000,83.64547729492188,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800,AAPL
2020-06-16T00:00:00.000000000+0000,85.86227416992188,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800,AAPL
2020-06-17T00:00:00.000000000+0000,85.74278259277344,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400,AAPL
2020-06-18T00:00:00.000000000+0000,85.77693176269531,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400,AAPL
2020-06-19T00:00:00.000000000+0000,85.28675079345703,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000,AAPL
2020-06-22T00:00:00.000000000+0000,87.51817321777344,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200,AAPL
2020-06-23T00:00:00.000000000+0000,89.38623046875,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600,AAPL
2020-06-24T00:00:00.000000000+0000,87.80836486816406,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200,AAPL
2020-06-25T00:00:00.000000000+0000,88.97406005859375,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400,AAPL
2020-06-26T00:00:00.000000000+0000,86.24028778076172,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800,AAPL
2020-06-29T00:00:00.000000000+0000,88.22782897949219,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000,AAPL
2020-06-30T00:00:00.000000000+0000,88.96430969238281,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200,AAPL
2020-07-01T00:00:00.000000000+0000,88.79605865478516,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200,AAPL
2020-07-02T00:00:00.000000000+0000,88.79605865478516,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600,AAPL
2020-07-06T00:00:00.000000000+0000,91.17137145996094,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600,AAPL
2020-07-07T00:00:00.000000000+0000,90.88847351074219,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400,AAPL
2020-07-08T00:00:00.000000000+0000,93.00529479980469,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000,AAPL
2020-07-09T00:00:00.000000000+0000,93.40522003173828,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800,AAPL
2020-07-10T00:00:00.000000000+0000,93.56861877441406,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200,AAPL
2020-07-13T00:00:00.000000000+0000,93.13697814941406,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200,AAPL
2020-07-14T00:00:00.000000000+0000,94.6782455444336,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200,AAPL
2020-07-15T00:00:00.000000000+0000,95.32937622070312,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000,AAPL
2020-07-16T00:00:00.000000000+0000,94.15635681152344,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600,AAPL
2020-07-17T00:00:00.000000000+0000,93.96611022949219,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800,AAPL
2020-07-20T00:00:00.000000000+0000,95.94635009765625,98.35749816894531,98.5,96.0625,96.4175033569336,90318000,AAPL
2020-07-21T00:00:00.000000000+0000,94.62216186523438,97.0,99.25,96.74250030517578,99.17250061035156,103433200,AAPL
2020-07-22T00:00:00.000000000+0000,94.88796997070312,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600,AAPL
2020-07-23T00:00:00.000000000+0000,90.56897735595703,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400,AAPL
2020-07-24T00:00:00.000000000+0000,90.3446273803711,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800,AAPL
2020-07-27T00:00:00.000000000+0000,92.48583984375,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000,AAPL
2020-07-28T00:00:00.000000000+0000,90.96651458740234,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600,AAPL
2020-07-29T00:00:00.000000000+0000,92.7101821899414,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200,AAPL
2020-07-30T00:00:00.000000000+0000,93.8320083618164,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000,AAPL
2020-07-31T00:00:00.000000000+0000,103.65514373779297,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800,AAPL
2020-08-03T00:00:00.000000000+0000,106.26699829101562,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200,AAPL
2020-08-04T00:00:00.000000000+0000,106.97666931152344,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600,AAPL
2020-08-05T00:00:00.000000000+0000,107.36443328857422,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800,AAPL
2020-08-06T00:00:00.000000000+0000,111.11029052734375,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800,AAPL
2020-08-07T00:00:00.000000000+0000,108.5841064453125,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600,AAPL
2020-08-10T00:00:00.000000000+0000,110.1623764038086,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600,AAPL
2020-08-11T00:00:00.000000000+0000,106.88615417480469,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400,AAPL
2020-08-12T00:00:00.000000000+0000,110.43843078613281,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000,AAPL
2020-08-13T00:00:00.000000000+0000,112.3929214477539,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000,AAPL
2020-08-14T00:00:00.000000000+0000,112.29275512695312,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200,AAPL
2020-08-17T00:00:00.000000000+0000,111.99958801269531,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600,AAPL
2020-08-18T00:00:00.000000000+0000,112.93284606933594,115.5625,116.0,114.00749969482422,114.35250091552734,105633600,AAPL
2020-08-19T00:00:00.000000000+0000,113.07453918457031,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000,AAPL
2020-08-20T00:00:00.000000000+0000,115.58363342285156,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200,AAPL
